"","ID2003_d","Area2003","elev_MEAN.2003","ovslp_MEAN.2003","dstrds00_MEAN.2003","dstrds16_MEAN.2003","PAs_MEAN.2003","prmforlag_MEAN.2003","dstrds.2001","dstrds.2002","dstrds.2003","dstrds.2004","dstrds.2005","dstrds.2006","dstrds.2007","dstrds.2008","dstrds.2009","dstrds.2010","dstrds.2011","dstrds.2012","dstrds.2013","dstrds.2014","dstrds.2015","dstrds.2016","pop.2003","AreaNonFor_3km","AreaFor_3km","VCA","HKDII","AreaConc","Area2003_z","elev_MEAN.2003_z","ovslp_MEAN.2003_z","dstrds00_MEAN.2003_z","PAs_MEAN.2003_z","prmforlag_MEAN.2003_z","AreaNonFor_3km_z","AreaFor_3km_z","AreaConc_z","pop.2003_z","ps03.1","distance","weights","subclass"
"X90",1501080020,8921207,1183.6,0.7696108,1648.687,2154.88701031395,0.1197822,0.082073,1680.32450064462,1711.96200128924,1743.59950193387,1775.23700257849,1806.87450322311,1838.51200386773,1870.14950451235,1901.78700515698,1933.4245058016,1965.06200644622,1996.69950709084,2028.33700773546,2059.97450838008,2091.61200902471,2123.24950966933,2154.88701031395,55.1746127735485,303.39,0,0,0,0,-0.641212865623906,0.511864881227608,0.229867742158006,-1.04419685062306,-1.27958866047308,-1.12019542095981,-0.587584879627392,-0.49628041045481,-0.212619414964987,-0.235632983919945,0.137598106794111,0.154451706407312,0.601190476190476,26
"X91",1501080021,7319183,1185.697,0.8668388,1365.056,2081.66572675397,0.1534489,0.09209394,1409.84410792212,1454.63221584425,1499.42032376637,1544.20843168849,1588.99653961061,1633.78464753274,1678.57275545486,1723.36086337698,1768.14897129911,1812.93707922123,1857.72518714335,1902.51329506547,1947.3014029876,1992.08951090972,2036.87761883184,2081.66572675397,55.1750611305237,271.08,1.17,0,0,0,-0.652808541002895,0.516300171055281,0.683279508717583,-1.12269967160828,-1.16461043016568,-1.08796520140689,-0.613091807426016,-0.495457116788896,-0.212619414964987,-0.235624528206052,0.158280577200726,0.171614173286461,0.327922077922078,23
"X92",1501080022,9323939,1223.165,0.934241,641.4357,1812.02394820899,0.04915025,0.02433372,714.597465513062,787.759231026124,860.920996539185,934.082762052247,1007.24452756531,1080.40629307837,1153.56805859143,1226.72982410449,1299.89158961756,1373.05335513062,1446.21512064368,1519.37688615674,1592.5386516698,1665.70041718286,1738.86218269593,1812.02394820899,55.1754239169034,537.84,0,0,0,0,-0.638297834677596,0.595547400079247,0.997602034862335,-1.32298185117318,-1.52081030126833,-1.30590151951223,-0.402499790726514,-0.49628041045481,-0.212619414964987,-0.23561768629659,0.171225694381916,0.195784075598534,0.901785714285714,8
"X93",1501080023,26507126,1449.613,0.9342275,4361.558,4996.77323248849,0.5941596,0.6227165,4401.25895203053,4440.95990406106,4480.66085609159,4520.36180812212,4560.06276015265,4599.76371218318,4639.46466421371,4679.16561624424,4718.86656827477,4758.5675203053,4798.26847233584,4837.96942436637,4877.6703763969,4917.37132842743,4957.07228045796,4996.77323248849,55.1996678161621,813.96,83.61,0,0,0,-0.51392350668471,1.07449947966767,0.997539079141261,-0.293333840342124,0.340501040918167,0.618669266870107,-0.184518580458609,-0.437446578482959,-0.212619414964987,-0.235160462505931,0.251923497896053,0.260831485069507,1.20238095238095,31
"X94",1501080024,27550451,1358.199,0.9151285,4252.659,3514.44483038413,0.566071,0.5393486,4206.52061439901,4160.38222879802,4114.24384319702,4068.10545759603,4021.96707199504,3975.82868639405,3929.69030079306,3883.55191519206,3837.41352959107,3791.27514399008,3745.13675838909,3698.99837278809,3652.8599871871,3606.72160158611,3560.58321598512,3514.44483038413,55.1745227004542,723.96,27.09,0,0,0,-0.506371773368115,0.881152992158415,0.908473055675579,-0.323474687789932,0.244573090753386,0.350534169696949,-0.255568518616335,-0.477217995574802,-0.212619414964987,-0.235634682638502,0.23834492644593,0.239572104120379,0.601190476190476,42
"X95",1501080026,10454683,1225.575,0.9146006,672.8444,1756.76441515247,0.002668733,0,740.58940094703,808.334401894059,876.079402841089,943.824403788118,1011.56940473515,1079.31440568218,1147.05940662921,1214.80440757624,1282.54940852327,1350.2944094703,1418.03941041733,1485.78441136436,1553.52941231138,1621.27441325841,1689.01941420544,1756.76441515247,55.1759120647724,607.14,0,0,0,0,-0.630113350324839,0.600644705031413,0.90601125381226,-1.31428861399713,-1.67955358667093,-1.38416574803165,-0.347791338345065,-0.49628041045481,-0.212619414964987,-0.235608480152947,0.162872337328131,0.192306360103225,0.21218487394958,3
"X96",1501080027,56546484,1658.156,0.7998536,3235.11,6738.86016090548,0.7440628,0.5854291,3454.09438505659,3673.07877011318,3892.06315516978,4111.04754022637,4330.03192528296,4549.01631033956,4768.00069539615,4986.98508045274,5205.96946550933,5424.95385056592,5643.93823562252,5862.92262067911,6081.9070057357,6300.89139079229,6519.87577584889,6738.86016090548,55.1771103143692,1431.45,9.18,0,0,0,-0.296494402026319,1.51558133304509,0.370901614845997,-0.605109865153087,0.852449187110614,0.498742285114127,0.302955045241554,-0.489820721691485,-0.212619414964987,-0.235585881963729,0.31165563144036,0.282897594315912,0.721428571428572,28
"X97",1501080030,54469109,1178.629,0.9559744,7263.9,3577.4905410021,0.6780764,0.6454661,7033.49940881263,6803.09881762526,6572.69822643789,6342.29763525052,6111.89704406315,5881.49645287579,5651.09586168842,5420.69527050105,5190.29467931368,4959.89408812631,4729.49349693894,4499.09290575157,4268.6923145642,4038.29172337683,3807.89113218947,3577.4905410021,55.2337750562981,1204.92,123.39,1,1,0,-0.311530734902997,0.501350896614654,1.09895328437221,0.50997057442172,0.627092989551701,0.691838510747552,0.124122350898556,-0.409454593841885,-0.212619414964987,-0.234517222676501,0.268997130680726,0.265336521532803,1,45
"X98",1501080031,27842472,1332.428,0.9119558,6413.022,1979.56019477175,0.2314878,0.232619,6135.93063717323,5858.83927434647,5581.7479115197,5304.65654869294,5027.56518586617,4750.47382303941,4473.38246021264,4196.29109738587,3919.19973455911,3642.10837173234,3365.01700890558,3087.92564607881,2810.83428325204,2533.74292042528,2256.65155759851,1979.56019477175,55.176455959197,1218.06,37.89,0,0,0,-0.504258084234964,0.826645670198966,0.893677528545909,0.274466263136065,-0.898092636109929,-0.635996270698978,0.134495641869584,-0.469618361735597,-0.212619414964987,-0.235598222666397,0.161326973163695,0.187615173959708,0.21218487394958,3
"X99",1501080032,33060010,1256.015,0.8929903,5996.001,2894.76745252534,0.455669,0.5060841,5802.17390328283,5608.34680656567,5414.5197098485,5220.69261313134,5026.86551641417,4833.038419697,4639.21132297984,4445.38422626267,4251.55712954551,4057.73003282834,3863.90293611117,3670.07583939401,3476.24874267684,3282.42164595968,3088.59454924251,2894.76745252534,55.1774700886494,746.37,229.77,1,1,0,-0.466492809229382,0.665027262186573,0.805234067210844,0.159044024699233,-0.132470889868366,0.243545989115257,-0.237877084015062,-0.33459820052571,-0.212619414964987,-0.235579096860457,0.190027514662256,0.209119191391127,1,46
"X100",1501080035,49693187,1796.042,0.8247962,9451.357,6539.25998918989,0.9342329,0.7312262,9269.35093682437,9087.34487364874,8905.3388104731,8723.33274729747,8541.32668412184,8359.32062094621,8177.31455777058,7995.30849459494,7813.30243141931,7631.29636824368,7449.29030506805,7267.28424189242,7085.27817871679,6903.27211554115,6721.26605236552,6539.25998918989,54.7662362308826,326.34,0,0,0,0,-0.346099531092926,1.80721908849503,0.487218605101776,1.11541054848614,1.50191651106522,0.96766760980222,-0.569467145397172,-0.49628041045481,-0.212619414964987,-0.243334693486604,0.173896719348326,0.145862576381781,1.20238095238095,18
"X101",1501080036,64292047,1633.223,0.8319777,11523.2,10451.4985033087,0.852109,0.8598368,11456.2186564568,11389.2373129136,11322.2559693704,11255.2746258272,11188.293282284,11121.3119387408,11054.3305951976,10987.3492516544,10920.3679081111,10853.3865645679,10786.4052210247,10719.4238774815,10652.4425339383,10585.4611903951,10518.4798468519,10451.4985033087,55.045230662028,624.69,326.7,0,0,2.865817995025,-0.240430925963842,1.46284643496527,0.520708717019615,1.68885111083116,1.22144765941233,1.38131621710189,-0.333936600404308,-0.266391486818839,-0.199206370205645,-0.238073044359134,0.162459316115516,0.162647951512582,0.400793650793651,21
"X102",1501080037,110149794,1360.923,0.6260295,13979.34,7616.8953058638,0.6326807,0.60646,13581.6872066165,13184.034413233,12786.3816198495,12388.728826466,11991.0760330824,11593.4232396989,11195.7704463154,10798.1176529319,10400.4648595484,10002.8120661649,9605.15927278136,9207.50647939785,8809.85368601434,8412.20089263082,8014.54809924731,7616.8953058638,55.0419231010206,3339.54,706.14,0,0,20.0066447714625,0.0914939065129719,0.88691442729937,-0.439707389264225,2.36865662833325,0.472057977223021,0.566383696438377,1.80928478412352,0.000608982065251947,-0.118981220819466,-0.238135422756499,0.216994162964866,0.23846030653925,1.20238095238095,39
"X103",1501090001,12124310,1311.716,0.8186609,2871.405,1350.88549966654,0.1791122,0.1700564,2776.37253122916,2681.34006245832,2586.30759368748,2491.27512491663,2396.24265614579,2301.21018737495,2206.17771860411,2111.14524983327,2016.11278106243,1921.08031229158,1826.04784352074,1731.0153747499,1635.98290597906,1540.95043720822,1445.91796843738,1350.88549966654,55.1780232111613,809.19,15.39,0,0,0,-0.618028354909043,0.782838458510475,0.458607328397812,-0.705775407729284,-1.07696534413562,-0.837215550906413,-0.188284227180968,-0.485450932233942,-0.212619414964987,-0.23556866533833,0.161514744678196,0.184434202858583,0.21218487394958,3
"X104",1501090003,29372873,1501.689,0.4973965,2736.946,5569.34772077737,0.7352671,0.2776893,2913.97110754859,3090.99621509717,3268.02132264576,3445.04643019434,3622.07153774293,3799.09664529151,3976.1217528401,4153.14686038868,4330.17196793727,4507.19707548585,4684.22218303444,4861.24729058302,5038.27239813161,5215.2975056802,5392.32261322878,5569.34772077737,55.1782680184501,762.75,9.18,0,0,0,-0.493180826219053,1.18464356792037,-1.03957281658823,-0.74299070086315,0.822410186545817,-0.491037248459923,-0.224945995270355,-0.489820721691485,-0.212619414964987,-0.235564048435935,0.199713693285631,0.145363944155012,1.20238095238095,18
"X105",1501090004,21355516,1472.007,0.3177011,1947.129,3519.8016146719,0.7511903,0.2109721,2045.42103841699,2143.71307683399,2242.00511525098,2340.29715366798,2438.58919208497,2536.88123050196,2635.17326891896,2733.46530733595,2831.75734575295,2930.04938416994,3028.34142258693,3126.63346100393,3224.92549942092,3323.21753783792,3421.50957625491,3519.8016146719,55.1788605068041,529.11,0.18,0,0,0,-0.551211585539432,1.1218642295012,-1.87756196330142,-0.961594670676334,0.876790965084578,-0.705618914846157,-0.409391634727814,-0.496153749890823,-0.212619414964987,-0.235552874500246,0.168752598118884,0.113621078726741,0.601190476190476,19
"X106",1501090008,24328861,1392.883,0.8863653,3451.514,3305.15646448349,0.6225494,0.4619738,3442.36665403022,3433.21930806044,3424.07196209065,3414.92461612087,3405.77727015109,3396.62992418131,3387.48257821153,3378.33523224174,3369.18788627196,3360.04054030218,3350.8931943324,3341.74584836262,3332.59850239283,3323.45115642305,3314.30381045327,3305.15646448349,55.1785654703776,919.17,0,0,0,0,-0.529690095593125,0.954511882183697,0.774339130017266,-0.5452139987898,0.437457646786316,0.101674602444403,-0.101461202752226,-0.49628041045481,-0.212619414964987,-0.23555843869072,0.267225706225966,0.244406742487887,3.60714285714286,27
"X107",1501090012,19329886,1413.492,0.7647607,5737.355,5559.58011097161,0.7451108,0.5249115,5726.24406943573,5715.13313887145,5704.02220830718,5692.9112777429,5681.80034717863,5670.68941661435,5659.57848605008,5648.46755548581,5637.35662492153,5626.24569435726,5615.13476379298,5604.02383322871,5592.91290266443,5581.80197210016,5570.69104153589,5559.58011097161,55.1791567595109,484.11,12.87,0,0,0,-0.56587338081712,0.998101242249751,0.207249850100259,0.0874565020499347,0.856028307884618,0.30410031192437,-0.444916603806677,-0.487224180129756,-0.212619414964987,-0.235547287371537,0.201929680001076,0.172021918614893,0.327922077922078,23
"X108",1501090017,8811995,1457.191,0.3301001,1933.376,2278.14053749488,0.5027568,0.1845007,1954.92378359343,1976.47156718686,1998.01935078029,2019.56713437372,2041.11491796715,2062.66270156058,2084.21048515401,2105.75826874744,2127.30605234087,2148.8538359343,2170.40161952773,2191.94940312116,2213.49718671459,2235.04497030802,2256.59275390145,2278.14053749488,55.1793107466264,437.67,0,0,0,0,-0.642003357463909,1.09052743689901,-1.81974063103528,-0.965401198513593,0.0283429681298673,-0.790758535867072,-0.481578371896064,-0.49628041045481,-0.212619414964987,-0.235544383277111,0.129172300886777,0.108963434352587,0.360714285714286,11
"X109",1501090018,5812458,1435.866,0.3071561,2327.707,1743.48144075259,0.473513,0.1042441,2291.19290254704,2254.67880509407,2218.16470764111,2181.65061018815,2145.13651273519,2108.62241528222,2072.10831782926,2035.5942203763,1999.08012292333,1962.56602547037,1926.05192801741,1889.53783056444,1853.02373311148,1816.50963565852,1779.99553820556,1743.48144075259,55.1795722961426,289.17,0,0,0,0,-0.663714428795717,1.04542369079737,-1.9267373765401,-0.856259052902138,-0.0715302113461057,-1.04888679914091,-0.598810769856313,-0.49628041045481,-0.212619414964987,-0.23553945062746,0.111196204705912,0.0910777244628439,0.200396825396825,1
"X110",1501090019,4352247,1398.249,0.09282613,2259.806,1501.73517053003,0.5546827,0,2212.42657315813,2165.04714631625,2117.66771947438,2070.28829263251,2022.90886579063,1975.52943894876,1928.15001210689,1880.77058526502,1833.39115842314,1786.01173158127,1738.6323047394,1691.25287789752,1643.87345105565,1596.49402421378,1549.1145973719,1501.73517053003,55.1797915649414,193.5,0,0,0,0,-0.674283641704407,0.965861317193374,-2.92624091795164,-0.87505255589623,0.205679864502823,-1.38416574803165,-0.674336854117976,-0.49628041045481,-0.212619414964987,-0.235535315363974,0.0936101760975658,0.06506714884628,0.721428571428572,30
"X111",1501090020,6309724,1401.272,0,3022.924,1114.43511555475,0.3717382,0,2903.64344472217,2784.36288944434,2665.08233416652,2545.80177888869,2426.52122361086,2307.24066833303,2187.9601130552,2068.67955777737,1949.39900249955,1830.11844722172,1710.83789194389,1591.55733666606,1472.27678138823,1352.9962261104,1233.71567083257,1114.43511555475,55.1801030840193,395.73,0,0,0,0,-0.660115147441001,0.972255156558685,-3.35912506229472,-0.663838281911375,-0.419110651183995,-1.38416574803165,-0.514687643077564,-0.49628041045481,-0.212619414964987,-0.235529440321675,0.070234787906199,0.0601217417561507,0.721428571428572,30
"X112",1501090021,8080173,1725.879,0.5789591,7335.75,2526.54751682568,0.2981166,0.3581857,7035.17484480161,6734.59968960321,6434.02453440482,6133.44937920642,5832.87422400803,5532.29906880963,5231.72391361124,4931.14875841284,4630.57360321445,4329.99844801605,4029.42329281766,3728.84813761926,3428.27298242087,3127.69782722247,2827.12267202408,2526.54751682568,55.1811308288574,510.75,55.8,1,1,0,-0.647300388187046,1.65881983232955,-0.659214868762579,0.529857073738748,-0.670542519481149,-0.232137719551442,-0.42388582211199,-0.457015635618914,-0.212619414964987,-0.235510057738629,0.0840053956598075,0.103897639287684,1,11
"X113",1501090022,16973890,2046.472,0.7198219,8069.499,3689.24857245106,0.5538356,0.4581456,7795.73334827819,7521.96769655638,7248.20204483457,6974.43639311277,6700.67074139096,6426.90508966915,6153.13943794734,5879.37378622553,5605.60813450372,5331.84248278191,5058.07683106011,4784.3111793383,4510.54552761649,4236.77987589468,3963.01422417287,3689.24857245106,55.1810496280068,744.39,14.31,0,0,0,-0.582926411739377,2.33689464001825,-0.00231715420989396,0.732942654634644,0.202786855716889,0.0893620123587907,-0.239440182654532,-0.486210895617862,-0.212619414964987,-0.235511589132582,0.120932005421105,0.124941157623878,0.601190476190476,19
"X114",1501090023,11792125,2105.638,0.6001068,7569.27,3414.59996509421,0.5544789,0.4040897,7309.60312281839,7049.93624563678,6790.26936845517,6530.60249127355,6270.93561409194,6011.26873691033,5751.60185972872,5491.93498254711,5232.26810536549,4972.60122818388,4712.93435100227,4453.26747382066,4193.60059663905,3933.93371945743,3674.26684227582,3414.59996509421,55.1806690979004,522.9,0,0,0,0,-0.620432756731843,2.46203453412608,-0.560594964869955,0.594490272354091,0.204983848459176,-0.0844972787986268,-0.414294080460697,-0.49628041045481,-0.212619414964987,-0.23551876567691,0.100846864465919,0.100294197790923,0.360714285714286,11
"X115",1501090024,12964786,2008.396,0.6306069,7657.826,3297.08688621113,0.5848493,0.4986807,7385.2798053882,7112.73361077639,6840.18741616459,6567.64122155278,6295.09502694098,6022.54883232917,5750.00263771737,5477.45644310557,5204.91024849376,4932.36405388196,4659.81785927015,4387.27166465835,4114.72547004654,3842.17927543474,3569.63308082294,3297.08688621113,55.1805688476563,387.9,0,0,0,0,-0.611944871228504,2.25636145190262,-0.418361202772167,0.619000624943079,0.308704582767203,0.219734529567736,-0.520868987697287,-0.49628041045481,-0.212619414964987,-0.235520656329736,0.106946483352324,0.109264426174844,0.360714285714286,11
"X116",1501090025,14729238,1833.565,0.4375573,6753.048,2569.7953317079,0.4388397,0.3237863,6491.59470823174,6230.14141646349,5968.68812469523,5707.23483292698,5445.78154115872,5184.32824939046,4922.87495762221,4661.42166585395,4399.9683740857,4138.51508231744,3877.06179054918,3615.60849878093,3354.15520701267,3092.70191524442,2831.24862347616,2569.7953317079,55.1804241404814,687.6,0,0,0,0,-0.599173519105309,1.88658264605525,-1.31862614877147,0.36857797944465,-0.189946173496177,-0.342776064306417,-0.284272693632057,-0.49628041045481,-0.212619414964987,-0.235523385410661,0.0910039244004081,0.0955229317087862,0.200396825396825,1
"X117",1501090026,50514046,2088.211,0.7836884,9681.158,7766.70323779027,0.8697178,0.7320958,9561.50457736189,9441.85115472378,9322.19773208567,9202.54430944757,9082.89088680946,8963.23746417135,8843.58404153324,8723.93061889514,8604.27719625703,8484.62377361892,8364.97035098081,8245.31692834271,8125.6635057046,8006.01008306649,7886.35666042838,7766.70323779027,55.1607299943404,642.06,0,0,0,0,-0.34015803802171,2.42517530864832,0.295517035416317,1.1790144097186,1.28158508487538,0.970464493021082,-0.320223962339867,-0.49628041045481,-0.212619414964987,-0.235894803888205,0.15823525139285,0.144654027723994,1.80357142857143,34
"X118",1501090028,35143517,1798.222,0.6593249,8591.195,7040.34646451106,0.6459817,0.6555089,8494.26696653194,8397.33893306388,8300.41089959582,8203.48286612777,8106.55483265971,8009.62679919165,7912.69876572359,7815.77073225553,7718.84269878747,7621.91466531941,7524.98663185136,7428.0585983833,7331.13056491524,7234.20253144718,7137.27449797912,7040.34646451106,55.1803391411191,1020.69,78.03,0,0,0,-0.451412092072927,1.81182992865924,-0.284438062194783,0.877336630246283,0.5174834404053,0.724139038335395,-0.0213168725103107,-0.441373055966549,-0.212619414964987,-0.235524988442014,0.147553683272387,0.15824168973052,0.400793650793651,21
"X119",1501090029,25416228,1517.757,0.7369763,7657.966,6943.05268559573,0.6646953,0.5593725,7613.28391784973,7568.60183569947,7523.9197535492,7479.23767139893,7434.55558924866,7389.8735070984,7345.19142494813,7300.50934279786,7255.8272606476,7211.14517849733,7166.46309634706,7121.78101419679,7077.09893204653,7032.41684989626,6987.73476774599,6943.05268559573,55.1797443521434,832.23,23.22,1,1,0,-0.521819580076612,1.21862842102054,0.0776804473891271,0.619039373863112,0.581393969524005,0.414936779961639,-0.17009544301259,-0.479941197700518,-0.212619414964987,-0.235536205765895,0.172265644259833,0.165805542615901,1,21
"X120",1501090030,10588143,1508.45,0.2767151,6192.429,1658.4312207333,0.1581229,0.08875287,5909.05413879583,5625.67927759166,5342.30441638749,5058.92955518332,4775.55469397916,4492.17983277499,4208.80497157082,3925.43011036665,3642.05524916248,3358.68038795831,3075.30552675414,2791.93066554997,2508.5558043458,2225.18094314164,1941.80608193747,1658.4312207333,55.1808907826742,862.92,28.53,0,0,0,-0.629147348045173,1.19894351762228,-2.06869553248119,0.213410973729786,-1.14864782472895,-1.09871104158173,-0.145867414100806,-0.476204711062908,-0.212619414964987,-0.235514584849746,0.065793714664909,0.0780129098752074,0.200396825396825,1
"X123",1501090033,5419063,1435.38,0.289819,9132.445,878.044714430483,0.3283508,0.00431822,8616.54498215191,8100.64496430381,7584.74494645572,7068.84492860762,6552.94491075953,6037.04489291143,5521.14487506334,5005.24485721524,4489.34483936715,3973.44482151905,3457.54480367096,2941.64478582286,2425.74476797477,1909.84475012667,1393.94473227858,878.044714430483,55.1816384887695,362.52,0,1,0,0,-0.666561877220783,1.04439576954976,-2.00758697889765,1.02714272287456,-0.567286934266079,-1.3702771129657,-0.540905070257766,-0.49628041045481,-0.212619414964987,-0.235500483610849,0.0515616839558313,0.048129291775347,1,30
"X124",1501090034,15263113,1872.108,0.7696116,11796.18,3599.84487261714,0.8316732,0.6318736,11283.9090545386,10771.6381090771,10259.3671636157,9747.09621815429,9234.82527269286,8722.55432723143,8210.28338177,7698.01243630857,7185.74149084714,6673.47054538571,6161.19959992428,5648.92865446285,5136.65770900143,4624.38676354,4112.11581807857,3599.84487261714,52.0066537857056,254.43,0,0,0,0,-0.595309256651714,1.96810356919689,0.229871472867402,1.76440596933585,1.15165548735757,0.64812112901758,-0.626236045985195,-0.49628041045481,-0.212619414964987,-0.29537858018798,0.116123852664493,0.101937515889563,0.360714285714286,11
"X125",1501090038,7655059,1455.239,0.2176623,7402.997,1508.88664935158,0.09101599,0.02634055,7034.61510308447,6666.23320616895,6297.85130925342,5929.46941233789,5561.08751542237,5192.70561850684,4824.32372159132,4455.94182467579,4087.55992776026,3719.17803084474,3350.79613392921,2982.41423701368,2614.03234009816,2245.65044318263,1877.2685462671,1508.88664935158,55.1812524795532,669.69,25.74,0,0,0,-0.650377423202167,1.08639883139418,-2.34408157732721,0.548469563920685,-1.3778307786032,-1.29944697817126,-0.298411631325445,-0.478167949804703,-0.212619414964987,-0.23550776348754,0.0479808424874034,0.0590086848339983,0.721428571428572,30
"X126",1501090039,23491281,1798.004,0.8177778,9754.444,3419.09162463046,0.8939847,0.4918774,9358.4844765394,8962.52495307881,8566.56542961821,8170.60590615761,7774.64638269702,7378.68685923642,6982.72733577582,6586.76781231523,6190.80828885463,5794.84876539404,5398.88924193344,5002.92971847284,4606.97019501225,4211.01067155165,3815.05114809105,3419.09162463046,52.186669254303,245.25,0,0,0,0,-0.535752617617723,1.81136884464282,0.454489091562243,1.19929836224397,1.36446119738557,0.197853163879046,-0.633483139677283,-0.49628041045481,-0.212619414964987,-0.291983608362241,0.150600951812085,0.110813236639725,0.360714285714286,11
"X127",1502010001,140601189,1423.551,0.9401025,17771.25,5881.87773401309,0.9900779,1,17028.1642333758,16285.0784667516,15541.9927001275,14798.9069335033,14055.8211668791,13312.7354002549,12569.6496336307,11826.5638670065,11083.4781003824,10340.3923337582,9597.306567134,8854.22080050981,8111.13503388563,7368.04926726145,6624.96350063727,5881.87773401309,48.0284383831602,0,147.69,0,0,0,0.31190539301841,1.01937667399823,1.02493647627519,3.41817389521192,1.69263788475249,1.83212130217781,-0.827094221157088,-0.392355417703673,-0.212619414964987,-0.370405072708829,0.112991322472314,0.109473154341757,0.360714285714286,11
"X128",1502010002,172529482,1197.978,0.8831321,11475.81,10279.9177937208,0.003959415,0.8383682,11401.0667371075,11326.3234742151,11251.5802113226,11176.8369484302,11102.0936855377,11027.3504226453,10952.6071597528,10877.8638968604,10803.1206339679,10728.3773710755,10653.634108183,10578.8908452906,10504.1475823981,10429.4043195057,10354.6610566132,10279.9177937208,31.2049233843933,0,2101.05,0,0,194.107528651887,0.543006875289129,0.542275275668373,0.759261467989451,1.67573460139993,-1.67514566037433,1.31226703693576,-0.827094221157088,0.982165022680653,0.695872671571123,-0.687685359095984,0.0806372857322066,0.175024902821594,0.327922077922078,23
"X129",1502010010,93201613,1487.929,0.9249035,7457.987,7154.76017511596,0.008494208,0.8021139,7439.03532344475,7420.08364688949,7401.13197033424,7382.18029377899,7363.22861722374,7344.27694066849,7325.32526411323,7306.37358755798,7287.42191100273,7268.47023444748,7249.51855789222,7230.56688133697,7211.61520478172,7192.66352822647,7173.71185167121,7154.76017511596,34.2937882621333,0,1959.48,0,0,29.7715077426062,-0.0311794149481047,1.15554028321423,0.954057661119688,0.563689586153718,-1.65965847351163,1.19566280133135,-0.827094221157088,0.882546489105066,-0.0732781983916064,-0.629431425058275,0.0958662319601213,0.199667654146267,1.80357142857143,25
"X130",1502010012,87806219,1622.63,0.6733585,6439.248,4583.41167115768,0.1567178,0.5364701,6323.25822944736,6207.26845889471,6091.27868834206,5975.28891778942,5859.29914723678,5743.30937668413,5627.31960613149,5511.32983557884,5395.3400650262,5279.35029447355,5163.36052392091,5047.37075336826,4931.38098281562,4815.39121226297,4699.40144171033,4583.41167115768,34.2166181078144,72.54,3088.17,0,0,30.110947650575,-0.0702320367351368,1.44044155888299,-0.218993957953304,0.281725042970281,-1.15344651041554,0.341276087422921,-0.769827971001961,1.67677155558405,-0.071689499218597,-0.630886802764102,0.0877423367128216,0.13500403367036,0.721428571428572,29
"X131",1502010014,57404309,1368.877,0.7923862,4153.237,4441.51521828154,0.5503584,0.5172149,4171.2543886426,4189.27177728519,4207.28916592779,4225.30655457038,4243.32394321298,4261.34133185558,4279.35872049817,4297.37610914077,4315.39349778337,4333.41088642596,4351.42827506856,4369.44566371115,4387.46305235375,4405.48044099635,4423.49782963894,4441.51521828154,34.1450178482953,32.22,269.46,0,0,0,-0.290285343839936,0.903737648705813,0.33607824065742,-0.350992510129495,0.190911551561004,0.279345837013729,-0.801658343296622,-0.306669546166629,-0.212619414964987,-0.632237135964225,0.18283777869092,0.178746800285472,0.327922077922078,23
"X132",1502010015,126653604,1630.471,0.8656984,5362.188,5739.61457276167,0.4246845,0.8231269,5385.7771607976,5409.36632159521,5432.95548239281,5456.54464319042,5480.13380398802,5503.72296478563,5527.31212558323,5550.90128638083,5574.49044717844,5598.07960797604,5621.66876877365,5645.25792957125,5668.84709036885,5692.43625116646,5716.02541196406,5739.61457276167,34.2387267252604,945.63,3760.83,0,0,1.34727771255,0.210950808080316,1.45702577802404,0.677961382472216,-0.0163814699649783,-0.238288893324595,1.2632466411174,-0.0805725209338548,2.15010208320257,-0.206313677373462,-0.630469848966075,0.210883991548852,0.28508410966379,0.721428571428572,28
"X133",1502010016,26480307,1270.865,0.747289,1255.667,1392.930122057,0.06611823,0.3462964,1264.24594512856,1272.82489025713,1281.40383538569,1289.98278051425,1298.56172564281,1307.14067077138,1315.71961589994,1324.2985610285,1332.87750615706,1341.45645128563,1350.03539641419,1358.61434154275,1367.19328667131,1375.77223179988,1384.35117692844,1392.930122057,34.2139991521835,995.31,735.39,1,1,0,-0.514117626384533,0.696435966974816,0.125772555886668,-1.15297614027621,-1.46286139887245,-0.270377121177497,-0.0413529550707897,0.0211913237131005,-0.212619414964987,-0.63093619452276,0.184618934819414,0.25166542627679,1,38
"X134",1502010017,77609282,1296.294,0.5108081,2435.553,1455.18386675593,0.2413605,0.3543812,2374.27992917225,2313.00685834449,2251.73378751674,2190.46071668898,2129.18764586123,2067.91457503347,2006.64150420572,1945.36843337796,1884.09536255021,1822.82229172246,1761.5492208947,1700.27615006695,1639.00307923919,1577.73000841144,1516.45693758368,1455.18386675593,34.0224408653345,2894.31,1892.7,1,1,4.168588559425,-0.144038903119166,0.750219936945203,-0.977029338902886,-0.826409652688579,-0.864375474215358,-0.244374083633964,1.45780074005724,0.835555419865978,-0.193108941854722,-0.634548856211815,0.284206691667624,0.338555290519941,1,32
